ID,Word,Syllables
140204,sacrificial,4
140205,sacrificial anode,6
140206,sacrilege,3
140207,sacrilegious,4
140208,sacrilegiously,5
140209,sacrilegiousness,5
140210,Sacrobosco,4
140211,sacroiliac,5
140212,sacrosanct,3
140213,sacrosanctness,4
140214,sacrosanctity,5
140215,sacrosciatic,5
140216,sacrum,2
140217,sad,1
140218,Sade,1
140219,sadden,2
140220,saddhu,2
140221,saddle,2
140222,saddle block,3
140223,saddle horse,3
140224,saddle roof,3
140225,saddle soap,3
140226,saddle-backed,3
140227,saddle-sore,3
140228,saddler,2
140229,saddleries,3
140230,saddlery,3
140231,saddleback,3
140232,saddlebag,3
140233,saddlebill,3
140234,saddlebow,3
140235,saddlecloth,3
140236,saddlelike,3
140237,saddlesore,3
140238,saddletree,3
140239,Sadducee,3
140240,Sadduceeism,4
140241,Sadducean,4
140242,sadism,2
140243,sadist,2
140244,sadiron,3
140245,sadly,2
140246,sadness,2
140247,sadomasochism,5
140248,sadware,2
140249,sae,1
140250,Saehrimnir,3
140251,safe,1
140252,safe period,4
140253,safe-blower,3
140254,safe-breaker,3
140255,safe-conduct,3
140256,safe-deposit,4
140257,safeguard,2
140258,safekeeping,3
140259,safelight,2
140260,safely,2
140261,safeness,2
140262,safety,2
140263,safety belt,3
140264,safety curtain,4
140265,safety factor,4
140266,safety film,3
140267,safety fuse,3
140268,safety glass,3
140269,Safety Islands,4
140270,safety lamp,3
140271,safety match,3
140272,safety pin,3
140273,safety razor,4
140274,safety valve,3
140275,safety-deposit,5
140276,SAfr,1
140277,saffian,3
140278,safflower,3
140279,Safford,2
140280,saffron,2
140281,safranin,3
140282,safranine,3
140283,safrol,2
140284,safrole,2
140285,sag,1
140286,SAGE,1
140287,sage,1
140288,Sage,1
140289,sage Derby,3
140290,sagebrush,2
140291,sagely,2
140292,sagamore,3
140293,sagbut,2
140294,sager,2
140295,sagest,2
140296,saggar,2
140297,sagger,2
140298,sagging,2
140299,sagittal,3
140300,sagittal suture,5
140301,sagittally,4
140302,sagittaries,4
140303,sagittary,4
140304,sagittate,3
140305,Sagittarii,5
140306,Sagittarius,5
140307,Saguenay,3
140308,saice,1
140309,said,1
140310,sail,1
140311,sail-over,3
140312,sailboat,2
140313,sailcloth,2
140314,sailer,2
140315,sailfish,2
140316,sailfishes,3
140317,sailing,2
140318,sailing boat,3
140319,sailing ship,3
140320,sailless,2
140321,sailmaker,3
140322,sailor,2
140323,sailor hat,3
140324,sailor suit,3
140325,sailor's-choice,3
140326,sailorfishes,4
140327,sailoring,3
140328,sailorlike,3
140329,sailorly,3
140330,sailplane,2
140331,sailplaned,2
140332,sailplaning,3
140333,sain,1
140334,saint,1
140335,Saint Agnes's Eve,4
140336,Saint Albans,3
140337,Saint Anthony's Cross,5
140338,Saint Anthony's fire,5
140339,Saint Austell,3
140340,Saint Augustine,4
140341,Saint Bernard,3
140342,Saint Bernard Pass,4
140343,Saint Catharines,4
140344,Saint Christopher,4
140345,Saint Christopher-Nevis-Anguilla,9
140346,Saint Croix River,4
140347,Saint David's,3
140348,Saint Elmo's fire,4
140349,Saint Elias Mountains,6
140350,Saint George's Channel,4
140351,Saint Gotthard,3
140352,Saint Helens,3
140353,Saint Helier,3
140354,Saint Helena,4
140355,Saint James's Palace,4
140356,Saint Kilda,3
140357,Saint Kitts-Nevis-Anguilla,7
140358,Saint Laurent,3
140359,Saint Lawrence,3
140360,Saint Lawrence Seaway,5
140361,Saint Leger,3
140362,Saint Leonard,3
140363,Saint Louis,3
140364,Saint Luke's summer,4
140365,Saint Lucia,4
140366,Saint Martin,3
140367,Saint Martin's summer,5
140368,Saint Moritz,3
140369,Saint Peter's,3
140370,Saint Petersburg,4
140371,Saint Pten,3
140372,Saint Swithin's Day,4
140373,Saint Thomas,3
140374,Saint Valentine's Day,5
140375,Saint Vincent,3
140376,Saint Vitus's dance,4
140377,Saint-Brieuc,3
140378,Saint-Denis,3
140379,Saint-Exupery,5
140380,Saint-Exupry,5
140381,Saint-Etienne,3
140382,Saint-Laurent,3
140383,Saint-Louis,3
140384,Saint-Maur-des-Foss,5
140385,Saint-Mihiel,3
140386,Saint-Nazaire,3
140387,Saint-Quentin,3
140388,Saint-Simon,3
140389,Saint-Simonism,4
140390,Saint-Simonianism,6
140391,Saint-milion,4
140392,Saintsbury,3
140393,saintdom,2
140394,sainted,2
140395,sainthood,2
140396,saintless,2
140397,saintlier,3
140398,saintliest,3
140399,saintlily,3
140400,saintliness,3
140401,saintly,2
140402,saintpaulia,4
140403,sainfoin,2
140404,saith,1
140405,saithe,1
140406,saiga,2
140407,Saigon,2
140408,Saionji,3
140409,Saipan,2
140410,Saishu,2
140411,Saishuto,3
140412,Saiva,2
140413,sake,1
140414,Sakharov,3
140415,Sakkara,3
140416,sakkoi,2
140417,sakkos,2
140418,Sakta,2
140419,Saktas,2
140420,Sakti,2
140421,Saktism,2
140422,sal,1
140423,Sal,1
140424,sal ammoniac,5
140425,sal soda,3
140426,sal volatile,5
140427,sale,1
140428,Sale,1
140429,sale and return,4
140430,sales,1
140431,sales promotion,4
140432,sales resistance,4
140433,salesclerk,2
140434,salesgirl,2
140435,salesman,2
140436,salesmanship,3
140437,salespeople,3
140438,salesperson,3
140439,salesroom,2
140440,saleability,5
140441,saleable,3
140442,saleably,3
140443,saleroom,2
140444,Salisbury,3
140445,Salisbury Plain,4
140446,Salk,1
140447,Salmon,2
140448,salmon,2
140449,salmon pink,3
140450,salmon trout,3
140451,salmonberry,4
140452,salmonlike,3
140453,SALT,1
140454,salt,1
140455,salt away,3
140456,Salt Lake City,4
140457,salt-and-pepper,4
140458,salts,1
140459,saltbox,2
140460,saltbush,2
140461,saltcellar,3
140462,saltchuck,2
140463,saltchucker,3
140464,salted,2
140465,salter,2
140466,saltern,2
140467,saltfish,2
140468,saltgrass,2
140469,saltish,2
140470,saltishly,3
140471,saltishness,3
140472,saltier,3
140473,saltily,3
140474,saltiness,3
140475,saltless,2
140476,saltness,2
140477,saltpan,2
140478,saltpeter,3
140479,saltpetre,3
140480,saltwater,3
140481,saltworks,2
140482,saltwort,2
140483,salty,2
140484,salve,1
140485,salvable,3
140486,salving,2
140487,Salzburg,2
140488,Salzgitter,3
140489,salad,2
140490,salad days,3
140491,salad dressing,4
140492,salability,5
140493,salable,3
140494,salably,3
140495,Saladin,3
140496,Salamanca,4
140497,salamander,4
140498,salamanderlike,5
140499,salamandrin,4
140500,salamandrine,4
140501,Salaminian,5
140502,Salamis,3
140503,salaried,3
140504,salary,3
140505,salaryless,4
140506,Salazar,3
140507,salchow,2
140508,Salduba,3
140509,salep,2
140510,salet,2
140511,salebrous,3
140512,saleratus,4
140513,Salford,2
140514,salic,2
140515,Salic,2
140516,Salic law,3
140517,salimeter,4
140518,Salinger,3
140519,Salinger,3
140520,Salique,2
140521,salicaceous,4
140522,salicin,3
140523,salicornia,5
140524,salicylaldehyde,6
140525,salicylic,4
140526,salicylic acid,6
140527,salified,3
140528,salify,3
140529,salifying,4
140530,salinometer,5
140531,salivary,4
140532,salivary gland,5
140533,salivate,3
140534,salivation,4
140535,salivator,4
140536,sallee,2
140537,sallenders,3
140538,sallet,2
140539,Sallie,2
140540,sallied,2
140541,sallier,3
140542,Sallisaw,3
140543,sallow,2
140544,sallowish,3
140545,sallowness,3
140546,sallowy,3
140547,Sallust,2
140548,Sally,2
140549,sally,2
140550,Sally Army,4
140551,Sally Lunn,3
140552,Sallye,2
140553,sallying,3
140554,Salmacis,3
140555,Salmagundi,4
140556,salmagundi,4
140557,salmagundy,4
140558,Salmanazar,4
140559,salmi,2
140560,salmis,2
140561,salmonella,4
140562,salmonellae,4
140563,salmonoid,3
140564,salol,2
140565,Salop,2
140566,Salomon,3
140567,salopette,3
140568,salpa,2
140569,salpinx,2
140570,Salpinx,2
140571,salpingectomy,5
140572,salpinges,3
140573,salpingitic,4
140574,salpingian,4
140575,salpingitis,4
140576,salpingostomy,5
140577,salpingotomy,5
140578,salpingostomatomy,7
140579,salpicon,3
140580,salpiform,3
140581,salpiglossis,4
140582,salsify,3
140583,Salta,2
140584,saltant,2
140585,saltando,3
140586,saltarello,4
140587,saltation,3
140588,saltato,3
140589,saltatorial,5
140590,saltatory,4
140591,Salten,2
140592,saltier,2
140593,Saltillo,3
140594,saltine,2
140595,saltire,2
140596,saltireways,3
140597,saltirewise,3
140598,salticid,3
140599,saltigrade,3
140600,Salto,2
140601,saltus,2
140602,saltuses,3
140603,salutarily,5
140604,salutariness,5
140605,salutary,4
140606,salutation,4
140607,salutational,5
140608,salutationless,5
140609,salvage,2
140610,salvaged,2
140611,salvageable,4
140612,salvager,3
140613,salvaging,3
140614,Salvarsan,3
140615,salvability,5
140616,salvableness,4
140617,salvably,3
140618,Salvador,3
140619,salvation,3
140620,Salvation Army,5
140621,salvational,4
140622,salvationism,4
140623,salvationist,4
140624,Salvationist,4
140625,Salvator,3
140626,Salvatore,3
140627,Salvatore,4
140628,salve,2
140629,salver,2
140630,salverform,3
140631,salvia,3
140632,Salvini,3
140633,salvo,2
140634,Salvo,2
140635,salvor,2
140636,Salween,2
140637,Salyut,2
140638,SAM,1
140639,Sam,1
140640,SAm,1
140641,same,1
140642,sameness,2
140643,SAMOS,1
140644,samp,1
140645,Sampson,2
140646,samariform,4
140647,samba,2
140648,sambaed,2
140649,sambar,2
140650,sambaing,3
140651,sambhar,2
140652,sambhur,2
140653,sambo,2
140654,Sambre,2
140655,sambuk,2
140656,sambur,2
140657,sambuca,3
140658,samfoo,2
140659,Samhita,3
140660,samiel,2
140661,samite,2
140662,samisen,3
140663,Samkhya,2
140664,samlet,2
140665,Sammartini,4
140666,Sammy,2
140667,sammy,2
140668,Samnite,2
140669,Samnium,3
140670,Samoset,3
140671,Samothrace,3
140672,samovar,3
140673,Samoyed,3
140674,Samoyedic,4
140675,sampan,2
140676,samphire,2
140677,sample,2
140678,sampler,2
140679,sampling,2
140680,Sampo,2
140681,samsara,3
140682,samshu,2
140683,Samson,2
140684,Samsun,2
140685,Samuel,3
140686,samurai,3
140687,San,1
140688,San Antonio,5
140689,San Bernardino,5
140690,San Bernardino Pass,6
140691,San Cristbal,4
140692,San Diego,4
140693,San Fernando,4
140694,San Francisco,4
140695,San Francisco Bay,5
140696,San Ildefonso,5
140697,San Jos,3
140698,San Jose,3
140699,San Jose scale,4
140700,San Juan Bautista,5
140701,San Juan Islands,4
140702,San Juan Mountains,4
140703,San Luis Potos,6
140704,San Mart,3
140705,San Marino,4
140706,San Pedro Sula,5
140707,San Remo,3
140708,San Salvador,4
140709,San Salvador Island,6
140710,San Sebasti,4
140711,San Stefano,4
140712,sanction,2
140713,sanction mark,3
140714,sanctionable,4
140715,sanctionative,4
140716,sanctioner,3
140717,sanctionless,3
140718,sanctified,3
140719,sanctifiable,5
140720,sanctifiableness,6
140721,sanctifiably,5
140722,sanctification,5
140723,sanctifier,4
140724,sanctify,3
140725,sanctifyingly,5
140726,sanctimonious,5
140727,sanctimoniously,6
140728,sanctimoniousness,6
140729,sanctimony,4
140730,sanctitude,3
140731,sanctity,3
140732,sanctum,2
140733,sanctum sanctorum,5
140734,Sanctus,2
140735,Sanctus bell,3
140736,sanctuaried,4
140737,sanctuaries,4
140738,sanctuary,4
140739,sand,1
140740,Sand,1
140741,sand castle,3
140742,sand dollar,3
140743,sand hopper,3
140744,sand lizard,3
140745,sand martin,3
140746,sand painting,3
140747,sand viper,3
140748,sand-floated,3
140749,sand-groper,3
140750,sandhya,2
140751,sandbag,2
140752,sandbagged,2
140753,sandbagging,3
140754,sandbank,2
140755,sandblast,2
140756,sandblaster,3
140757,sandblindness,2
140758,sandbox,2
140759,sandbox tree,3
140760,sandbug,2
140761,sandbur,2
140762,Sandburg,2
140763,sandculture,3
140764,sanded,2
140765,sander,2
140766,sanderling,3
140767,sandfish,2
140768,sandfishes,3
140769,sandfly,2
140770,sandglass,2
140771,sandgrouse,2
140772,sandhog,2
140773,Sandhurst,2
140774,sandier,3
140775,sandiest,3
140776,sandless,2
140777,sandlike,2
140778,sandlot,2
140779,sandman,2
140780,sandpaper,3
140781,sandpapery,4
140782,sandpiper,3
140783,sandpit,2
140784,sandpiper,3
140785,Sandpoint,2
140786,sandroller,3
140787,sandsoap,2
140788,sandstone,2
140789,sandstorm,2
140790,Sandwich,2
140791,sandwich,2
140792,sandwich board,3
140793,sandwich cake,3
140794,sandwich compound,4
140795,sandwich course,3
140796,Sandwich Islands,4
140797,sandwich man,3
140798,sandwich tern,3
140799,sandworm,2
140800,sandwort,2
140801,sandy,2
140802,sandy blight,3
140803,sane,1
140804,sanely,2
140805,saneness,2
140806,sang,1
140807,Sangh,1
140808,Sanger,2
140809,sanglier,3
140810,sank,1
140811,Sankt Polten,3
140812,sannyasi,3
140813,sannyasin,3
140814,Sans,1
140815,sans,1
140816,sans serif,3
140817,sans-culotte,3
140818,sans-culottes,3
140819,sans-culottic,4
140820,sans-culottide,4
140821,sans-culottides,4
140822,sans-culottish,4
140823,sans-culottism,4
140824,sans-culottist,4
140825,Sansk,1
140826,sant,1
140827,Santbech,2
140828,sanative,3
140829,sanatoria,5
140830,sanatorium,5
140831,sanatoriums,5
140832,sanatory,4
140833,sanbenito,4
140834,Sanborn,2
140835,Sancus,2
140836,sandal,2
140837,sandaled,2
140838,sandalled,2
140839,sandaling,3
140840,sandalling,3
140841,sandalwood,3
140842,Sandalwood Island,5
140843,Sandakan,3
140844,sandarac,3
140845,sandarach,3
140846,Sander,2
140847,Sandersville,3
140848,sandhi,2
140849,sandiver,3
140850,Sandor,2
140851,Sandra,2
140852,Sandrakottos,4
140853,Sandringham,3
140854,Sandro,2
140855,Sandron,2
140856,Sandrocottus,4
140857,Sandusky,3
140858,Sandy,2
140859,saner,2
140860,sanest,2
140861,Sanforise,3
140862,Sanforize,3
140863,Sanforized,3
140864,Sangallensis,4
140865,Sangallo,3
140866,sangaree,3
140867,Sangha,2
140868,Sango,2
140869,Sangraal,2
140870,Sangreal,3
140871,sangria,3
140872,sanguicolous,4
140873,sanguiferous,4
140874,sanguine,2
140875,sanguinely,3
140876,sanguineness,3
140877,sanguineous,4
140878,sanguineousness,5
140879,sanguinolent,4
140880,sanguinolency,5
140881,sanguivorous,4
140882,sanguification,5
140883,sanguinaria,5
140884,sanguinarily,5
140885,sanguinariness,5
140886,sanguinary,4
140887,Sanhedrin,3
140888,sanicle,3
140889,sanidine,3
140890,sanidinic,4
140891,sanitarian,5
140892,sanitarily,5
140893,sanitariness,5
140894,sanitarium,5
140895,sanitary,4
140896,sanitary belt,5
140897,sanitary engineering,8
140898,sanitary towel,6
140899,sanitarium,5
140900,sanitation,4
140901,sanitise,3
140902,sanitised,3
140903,sanitiser,4
140904,sanitising,4
140905,sanitize,3
140906,sanitized,3
140907,sanitizer,4
140908,sanitizing,4
140909,sanitization,5
140910,sanity,3
140911,sanjak,2
140912,Sankara,3
140913,Sankey,2
140914,Sankhya,2
140915,Sanmicheli,4
140916,sanserif,3
140917,sansevieria,5
140918,Sanskrit,2
140919,Sanskritic,3
140920,Sanskritist,3
140921,Sansom,2
140922,Sanson-Flamsteed projection,7
140923,Sansovino,4
140924,Santa,2
140925,Santa Ana,4
140926,Santa Anna,4
140927,Santa Ana,4
140928,Santa Catalina,6
140929,Santa Catarina,6
140930,Santa Claus,3
140931,Santa Clara,4
140932,Santa Cruz,3
140933,Santa Fe,3
140934,Santa Fe Trail,4
140935,Santa Gertrudis,5
140936,Santa Isabel,5
140937,Santa Marta,4
140938,Santa Maura,4
140939,Santa Maria,5
140940,santal,2
140941,Santana,3
140942,Santander,3
140943,santalaceous,4
140944,Santar,3
140945,Santaria,4
140946,Santarm,3
140947,Santayana,4
140948,Santee,2
140949,santims,2
140950,santir,2
140951,Santiago,4
140952,Santiago de Compostela,9
140953,Santiago de Cuba,7
140954,Santiago del Estero,8
140955,santimi,3
140956,Santo Domingo,5
140957,santonica,4
140958,Santos,2
140959,Santos-Dumont,4
140960,santonin,3
140961,Saorstat,2
140962,Saorstat Eireann,4
140963,sap,1
140964,sapanwood,3
140965,sapajou,3
140966,saphead,2
140967,sapheaded,3
140968,sapheadedness,4
140969,sapid,2
140970,sapidness,3
140971,sapindaceous,4
140972,sapless,2
140973,saplessness,3
140974,sapling,2
140975,sapodilla,4
140976,saponaceous,4
140977,saponaceousness,5
140978,saponin,3
140979,saponite,3
140980,saporific,4
140981,saporosity,5
140982,saporous,3
140983,sapotaceous,4
140984,sappanwood,3
140985,sapper,2
140986,Sapphic,2
140987,Sapphic ode,3
140988,sapphire,2
140989,Sapphire,2
140990,sapphirine,3
140991,sapphism,2
140992,Sapphira,3
140993,Sappho,2
140994,sapping,2
140995,sappier,3
140996,sappiest,3
140997,sappiness,3
140998,Sapporo,3
140999,sappy,2
141000,saprobe,2
141001,saprogenic,4
141002,saprogenous,4
141003,saprolegnia,5
141004,saprolite,3
141005,sapropel,3
141006,sapropelic,4
141007,saprophyte,3
141008,saprophytic,4
141009,saprophytically,6
141010,saprozoic,4
141011,sapsago,3
141012,sapsucker,3
141013,sapwood,2
141014,Saqqara,3
141015,Sar,1
141016,sarcenet,2
141017,sard,1
141018,sarge,1
141019,Sark,1
141020,sarkless,2
141021,Sarre,1
141022,sarsenet,2
141023,Sarthe,1
141024,Sara,2
141025,Sarah,2
141026,saraband,3
141027,sarabande,3
141028,Saracen,3
141029,Saracenic,4
141030,Saracenism,4
141031,Saracenlike,4
141032,Saragossa,4
141033,Sarasota,4
141034,sarcasm,2
141035,sarcastic,3
141036,sarcastical,4
141037,sarcastically,5
141038,sarcina,3
141039,sarcode,2
141040,sarcoid,2
141041,sarcoidosis,4
141042,sarcology,4
141043,sarcophagous,4
141044,sarcophagus,4
141045,sarcous,2
141046,sarcoadenoma,6
141047,sarcoadenomas,6
141048,sarcoadenomata,7
141049,sarcocarp,3
141050,sarcocarcinoma,6
141051,sarcocarcinomas,6
141052,sarcocarcinomata,7
141053,sarcoenchondroma,6
141054,sarcoenchondromas,6
141055,sarcoenchondromata,7
141056,sarcolemma,4
141057,sarcolemmas,4
141058,sarcolemmata,5
141059,sarcolemmic,4
141060,sarcolemmous,4
141061,sarcological,5
141062,sarcoma,3
141063,sarcomatoid,4
141064,sarcomatosis,5
141065,sarcophagic,4
141066,sarcophile,3
141067,sarcoplasm,3
141068,sardar,2
141069,Sardanapallos,5
141070,Sardanapalos,5
141071,Sardanapalus,5
141072,Sardes,2
141073,Sardegna,3
141074,sardine,2
141075,Sardinia,4
141076,Sardinian,4
141077,Sardis,2
141078,Sardian,3
141079,sardius,3
141080,sardonic,3
141081,sardonically,5
141082,sardonicism,4
141083,sardonyx,3
141084,Sardou,2
141085,sargasso,3
141086,Sargasso Sea,4
141087,sargasso weed,4
141088,sargassum,3
141089,sargassumfish,4
141090,sargassumfishes,5
141091,Sargent,2
141092,sargo,2
141093,Sargon II,3
141094,Sargodha,3
141095,Sarka,2
141096,Sarkis,2
141097,sarky,2
141098,Sarmatia,4
141099,Sarmatian,4
141100,sarment,2
141101,sarmentose,3
141102,sarmentous,3
141103,sarmentum,3
